# Constructed from biom file
#OTU ID	PMXC7.CR.Seed.Comm	PMXC7.M9TC.Seed.Comm	PMXC7.NS.CR.B.RT.REP1.T0	PMXC7.NS.CR.B.RT.REP1.T11	PMXC7.NS.CR.B.RT.REP1.T12	PMXC7.NS.CR.B.RT.REP1.T7	PMXC7.NS.CR.B.RT.REP2.T0	PMXC7.NS.CR.B.RT.REP2.T11	PMXC7.NS.CR.B.RT.REP2.T12	PMXC7.NS.CR.B.RT.REP2.T7	PMXC7.NS.CR.B.RT.REP3.T0	PMXC7.NS.CR.B.RT.REP3.T11	PMXC7.NS.CR.B.RT.REP3.T12	PMXC7.NS.CR.B.RT.REP3.T7	PMXC7.NS.CR.B.VT.REP1.T0	PMXC7.NS.CR.B.VT.REP1.T11	PMXC7.NS.CR.B.VT.REP1.T12	PMXC7.NS.CR.B.VT.REP1.T7	PMXC7.NS.CR.B.VT.REP2.T0	PMXC7.NS.CR.B.VT.REP2.T11	PMXC7.NS.CR.B.VT.REP2.T12	PMXC7.NS.CR.B.VT.REP2.T7	PMXC7.NS.CR.B.VT.REP3.T0	PMXC7.NS.CR.B.VT.REP3.T11	PMXC7.NS.CR.B.VT.REP3.T12	PMXC7.NS.CR.B.VT.REP3.T7	PMXC7.NS.CR.NB.RT.REP1.T0	PMXC7.NS.CR.NB.RT.REP1.T11	PMXC7.NS.CR.NB.RT.REP1.T12	PMXC7.NS.CR.NB.RT.REP1.T7	PMXC7.NS.CR.NB.RT.REP2.T0	PMXC7.NS.CR.NB.RT.REP2.T11	PMXC7.NS.CR.NB.RT.REP2.T12	PMXC7.NS.CR.NB.RT.REP2.T7	PMXC7.NS.CR.NB.RT.REP3.T0	PMXC7.NS.CR.NB.RT.REP3.T11	PMXC7.NS.CR.NB.RT.REP3.T12	PMXC7.NS.CR.NB.RT.REP3.T7	PMXC7.NS.CR.NB.VT.REP1.T0	PMXC7.NS.CR.NB.VT.REP1.T11	PMXC7.NS.CR.NB.VT.REP1.T12	PMXC7.NS.CR.NB.VT.REP1.T7	PMXC7.NS.CR.NB.VT.REP2.T0	PMXC7.NS.CR.NB.VT.REP2.T11	PMXC7.NS.CR.NB.VT.REP2.T12	PMXC7.NS.CR.NB.VT.REP2.T7	PMXC7.NS.CR.NB.VT.REP3.T0	PMXC7.NS.CR.NB.VT.REP3.T11	PMXC7.NS.CR.NB.VT.REP3.T12	PMXC7.NS.CR.NB.VT.REP3.T7	PMXC7.NS.M9.B.RT.REP1.T0	PMXC7.NS.M9.B.RT.REP1.T11	PMXC7.NS.M9.B.RT.REP1.T12	PMXC7.NS.M9.B.RT.REP1.T7	PMXC7.NS.M9.B.RT.REP2.T0	PMXC7.NS.M9.B.RT.REP2.T11	PMXC7.NS.M9.B.RT.REP2.T12	PMXC7.NS.M9.B.RT.REP2.T7	PMXC7.NS.M9.B.RT.REP3.T0	PMXC7.NS.M9.B.RT.REP3.T11	PMXC7.NS.M9.B.RT.REP3.T12	PMXC7.NS.M9.B.RT.REP3.T7	PMXC7.NS.M9.B.VT.REP1.T0	PMXC7.NS.M9.B.VT.REP1.T11	PMXC7.NS.M9.B.VT.REP1.T12	PMXC7.NS.M9.B.VT.REP1.T7	PMXC7.NS.M9.B.VT.REP2.T0	PMXC7.NS.M9.B.VT.REP2.T11	PMXC7.NS.M9.B.VT.REP2.T12	PMXC7.NS.M9.B.VT.REP2.T7	PMXC7.NS.M9.B.VT.REP3.T0	PMXC7.NS.M9.B.VT.REP3.T11	PMXC7.NS.M9.B.VT.REP3.T12	PMXC7.NS.M9.B.VT.REP3.T7	PMXC7.NS.M9.NB.RT.REP1.T0	PMXC7.NS.M9.NB.RT.REP1.T11	PMXC7.NS.M9.NB.RT.REP1.T12	PMXC7.NS.M9.NB.RT.REP1.T7	PMXC7.NS.M9.NB.RT.REP2.T0	PMXC7.NS.M9.NB.RT.REP2.T11	PMXC7.NS.M9.NB.RT.REP2.T12	PMXC7.NS.M9.NB.RT.REP2.T7	PMXC7.NS.M9.NB.RT.REP3.T0	PMXC7.NS.M9.NB.RT.REP3.T11	PMXC7.NS.M9.NB.RT.REP3.T12	PMXC7.NS.M9.NB.RT.REP3.T7	PMXC7.NS.M9.NB.VT.REP1.T0	PMXC7.NS.M9.NB.VT.REP1.T11	PMXC7.NS.M9.NB.VT.REP1.T12	PMXC7.NS.M9.NB.VT.REP1.T7	PMXC7.NS.M9.NB.VT.REP2.T0	PMXC7.NS.M9.NB.VT.REP2.T11	PMXC7.NS.M9.NB.VT.REP2.T12	PMXC7.NS.M9.NB.VT.REP2.T7	PMXC7.NS.M9.NB.VT.REP3.T0	PMXC7.NS.M9.NB.VT.REP3.T11	PMXC7.NS.M9.NB.VT.REP3.T12	PMXC7.NS.M9.NB.VT.REP3.T7	PMXC7.S.CR.B.RT.REP1.T0	PMXC7.S.CR.B.RT.REP1.T11	PMXC7.S.CR.B.RT.REP1.T12	PMXC7.S.CR.B.RT.REP1.T7	PMXC7.S.CR.B.RT.REP2.T0	PMXC7.S.CR.B.RT.REP2.T11	PMXC7.S.CR.B.RT.REP2.T12	PMXC7.S.CR.B.RT.REP2.T7	PMXC7.S.CR.B.RT.REP3.T0	PMXC7.S.CR.B.RT.REP3.T11	PMXC7.S.CR.B.RT.REP3.T12	PMXC7.S.CR.B.RT.REP3.T7	PMXC7.S.CR.B.VT.REP1.T0	PMXC7.S.CR.B.VT.REP1.T11	PMXC7.S.CR.B.VT.REP1.T12	PMXC7.S.CR.B.VT.REP1.T7	PMXC7.S.CR.B.VT.REP2.T0	PMXC7.S.CR.B.VT.REP2.T11	PMXC7.S.CR.B.VT.REP2.T12	PMXC7.S.CR.B.VT.REP2.T7	PMXC7.S.CR.B.VT.REP3.T0	PMXC7.S.CR.B.VT.REP3.T11	PMXC7.S.CR.B.VT.REP3.T12	PMXC7.S.CR.B.VT.REP3.T7	PMXC7.S.CR.NB.RT.REP1.T0	PMXC7.S.CR.NB.RT.REP1.T11	PMXC7.S.CR.NB.RT.REP1.T12	PMXC7.S.CR.NB.RT.REP1.T7	PMXC7.S.CR.NB.RT.REP2.T0	PMXC7.S.CR.NB.RT.REP2.T11	PMXC7.S.CR.NB.RT.REP2.T12	PMXC7.S.CR.NB.RT.REP2.T7	PMXC7.S.CR.NB.RT.REP3.T0	PMXC7.S.CR.NB.RT.REP3.T11	PMXC7.S.CR.NB.RT.REP3.T12	PMXC7.S.CR.NB.RT.REP3.T7	PMXC7.S.CR.NB.VT.REP1.T0	PMXC7.S.CR.NB.VT.REP1.T11	PMXC7.S.CR.NB.VT.REP1.T12	PMXC7.S.CR.NB.VT.REP1.T7	PMXC7.S.CR.NB.VT.REP2.T0	PMXC7.S.CR.NB.VT.REP2.T11	PMXC7.S.CR.NB.VT.REP2.T12	PMXC7.S.CR.NB.VT.REP2.T7	PMXC7.S.CR.NB.VT.REP3.T0	PMXC7.S.CR.NB.VT.REP3.T11	PMXC7.S.CR.NB.VT.REP3.T12	PMXC7.S.CR.NB.VT.REP3.T7	PMXC7.S.M9.B.RT.REP1.T0	PMXC7.S.M9.B.RT.REP1.T11	PMXC7.S.M9.B.RT.REP1.T12	PMXC7.S.M9.B.RT.REP1.T7	PMXC7.S.M9.B.RT.REP2.T0	PMXC7.S.M9.B.RT.REP2.T11	PMXC7.S.M9.B.RT.REP2.T12	PMXC7.S.M9.B.RT.REP2.T7	PMXC7.S.M9.B.RT.REP3.T0	PMXC7.S.M9.B.RT.REP3.T11	PMXC7.S.M9.B.RT.REP3.T12	PMXC7.S.M9.B.RT.REP3.T7	PMXC7.S.M9.B.VT.REP1.T0	PMXC7.S.M9.B.VT.REP1.T11	PMXC7.S.M9.B.VT.REP1.T12	PMXC7.S.M9.B.VT.REP1.T7	PMXC7.S.M9.B.VT.REP2.T0	PMXC7.S.M9.B.VT.REP2.T11	PMXC7.S.M9.B.VT.REP2.T12	PMXC7.S.M9.B.VT.REP2.T7	PMXC7.S.M9.B.VT.REP3.T0	PMXC7.S.M9.B.VT.REP3.T11	PMXC7.S.M9.B.VT.REP3.T12	PMXC7.S.M9.B.VT.REP3.T7	PMXC7.S.M9.NB.RT.REP1.T0	PMXC7.S.M9.NB.RT.REP1.T11	PMXC7.S.M9.NB.RT.REP1.T12	PMXC7.S.M9.NB.RT.REP1.T7	PMXC7.S.M9.NB.RT.REP2.T0	PMXC7.S.M9.NB.RT.REP2.T11	PMXC7.S.M9.NB.RT.REP2.T12	PMXC7.S.M9.NB.RT.REP2.T7	PMXC7.S.M9.NB.RT.REP3.T0	PMXC7.S.M9.NB.RT.REP3.T11	PMXC7.S.M9.NB.RT.REP3.T12	PMXC7.S.M9.NB.RT.REP3.T7	PMXC7.S.M9.NB.VT.REP1.T0	PMXC7.S.M9.NB.VT.REP1.T11	PMXC7.S.M9.NB.VT.REP1.T12	PMXC7.S.M9.NB.VT.REP1.T7	PMXC7.S.M9.NB.VT.REP2.T0	PMXC7.S.M9.NB.VT.REP2.T11	PMXC7.S.M9.NB.VT.REP2.T12	PMXC7.S.M9.NB.VT.REP2.T7	PMXC7.S.M9.NB.VT.REP3.T0	PMXC7.S.M9.NB.VT.REP3.T11	PMXC7.S.M9.NB.VT.REP3.T12	PMXC7.S.M9.NB.VT.REP3.T7
64c544c882c2974f14cd81860a25e0e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73e7febcff6a79414f2a81a0c56d5fcf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6ef485a760275d4c240fe6943d0d3d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f770c3a2b91c61c39aa5bd7245a7b0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97a743896deda033e3eede5b30cfc54a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bade33d423787525e689cb612abee4bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83f4d04eafbe8024f439756e047a508b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9290903594ccc474180d9cf1aaf9362f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbe50cf1b532388cc5a630ecf85fcf27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301915d0d76972cdcb339897827108ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2a8578bcdbc3aad7a8227c43a17f64e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
